type,url,protocol, Host, User-Agent, Accept-Encoding, Accept, Connection, content-type, Content-Length," {""username""",response code, x-powered-by, set-cookie, content-length, etag, date, x-envoy-upstream-service-time, server, x-envoy-decorator-operation," 
{""id""",body,coockie, Cookie," {""street""", transfer-encoding," {""longNum""", Authorization, accept-ranges, cache-control, last-modified," 
upstream connect error or disconnect/reset before headers. reset reason"," 
{""timestamp"""," {""id"""," 
{""message"""
POST,/orders,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," application/json& charset=utf-8
"," 0
",," HTTP/1.1 500 Internal Server Error
"," Express
",," 44
"," W/""2c-vMxnQ2TKKUPwP5aslO78lg""
"," Tue, 14 Feb 2023 15"," 32
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['}'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,,,,,,,,"""User not logged in."",""error"""
GET,/catalogue?tags=red%2Cformal%2Caction%2Cskin%2Cgreen%2Cred%2Cskin%2Cgreen%2Cgreen&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 29
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""a0a4f044-b040-410d-8ead-4de0446aec7e"",""name"":""Nerd leg"",""description"":""For all those leg lovers out there. A perfect example of a swivel chair trained calf. Meticulously trained on a diet of sitting and Pina Coladas. Phwarr..."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 0
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>"," md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=magic%2Cblack%2Caction%2Cmagic%2Cmagic&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 31
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=6d62d909-f957-430e-8689-b5129c0bb75e,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 0
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=red%2Cskin%2Csport%2Csport%2Cgreen%2Cblack%2Cblue%2Caction%2Cbrown%2Cgeek&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 43
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 0
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
POST,/cart,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," application/json
"," 46
",," HTTP/1.1 201 Created
"," Express
",,,," Tue, 14 Feb 2023 15"," 61
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",," chunked
",,,,,,,," ""808a2de1-1aaa-4c25-a9b9-6612e8f29a38""}",
GET,/catalogue?tags=black%2Cmagic%2Cformal%2Cbrown%2Cgreen%2Cblack%2Cmagic%2Cbrown%2Cskin&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 34
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 0
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>"," md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=black%2Cmagic%2Cskin%2Cmagic&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 173
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=510a0d7e-8e83-4193-b483-e27e09ddc34d,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 1
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>"," md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=black%2Cmagic%2Cgeek%2Cblue%2Cred%2Cblue%2Cblue%2Cskin%2Cblack%2Cgeek&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 393
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=a0a4f044-b040-410d-8ead-4de0446aec7e,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 2
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=skin%2Cblack%2Cmagic%2Cformal%2Cblack&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 186
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=819e1fbf-8b7e-4f6d-811f-693534916a8b,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 0
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>"," md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=brown%2Cred%2Cblack%2Cgeek%2Cskin%2Cgeek%2Cgeek%2Cblue%2Cskin&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 43
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=6d62d909-f957-430e-8689-b5129c0bb75e,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 1
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>"," md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
POST,/orders,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," application/json& charset=utf-8
"," 0
",," HTTP/1.1 500 Internal Server Error
"," Express
",," 44
"," W/""2c-vMxnQ2TKKUPwP5aslO78lg""
"," Tue, 14 Feb 2023 15"," 3
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['}'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,,,,,,,,"""User not logged in."",""error"""
GET,/catalogue?tags=action%2Cblue%2Cblack%2Cred%2Cgeek&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 129
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=6d62d909-f957-430e-8689-b5129c0bb75e,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 1
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/catalogue?tags=magic%2Cgreen%2Caction%2Cskin%2Cgeek%2Cgeek%2Cformal&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 326
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 3
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
POST,/cart,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," application/json
"," 46
",," HTTP/1.1 201 Created
"," Express
",,,," Tue, 14 Feb 2023 15"," 158
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",," chunked
",,,,,,,," ""510a0d7e-8e83-4193-b483-e27e09ddc34d""}",
GET,/catalogue?tags=formal&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 31
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""808a2de1-1aaa-4c25-a9b9-6612e8f29a38"",""name"":""Crossed"",""description"":""A mature sock, crossed, with an air of nonchalance."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
GET,/detail.html?id=808a2de1-1aaa-4c25-a9b9-6612e8f29a38,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," text/html& charset=UTF-8
",,," HTTP/1.1 200 OK
"," Express
",," 10364
"," W/""287c-17b1be86038""
"," Tue, 14 Feb 2023 15"," 0
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,['\n'],"<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>"," md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k
",,,,," bytes
"," public, max-age=0
"," Fri, 06 Aug 2021 14",,,,
GET,/cart,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
"," application/json
",,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 43
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""63ebabd0347047000cfb8763"",""itemId"":""808a2de1-1aaa-4c25-a9b9-6612e8f29a38"",""quantity"":3,""unitPrice"":17.32},{""id"":""63ebabd2347047000cfb8764"",""itemId"":""d3588630-ad8e-49df-bbd7-3167f7efb246"",""quantity"":1,""unitPrice"":10.99},{""id"":""63ebac20347047000cfb8765"",""itemId"":""837ab141-399e-4c1f-9abc-bace40296bac"",""quantity"":1,""unitPrice"":15.0},{""id"":""63ebac39347047000cfb8766"",""itemId"":""510a0d7e-8e83-4193-b483-e27e09ddc34d"",""quantity"":2,""unitPrice"":15.0}]","<RequestsCookieJar[<Cookie logged_in=kWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI for 172.18.0.4/>, <Cookie md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70 for 172.18.0.4/>]>"," md.sid=s%3AkWjPaR4MenQvU6KcK3GrSVqf-bxYPXZI.V809ef6cPNCaJg1i%2Bv%2FYzB9YOgQiPwYIdMLTnbmyJ70
",," chunked
",,,,,,,,,
GET,/catalogue?tags=red%2Cred%2Cred%2Cmagic%2Caction%2Cgeek%2Cgreen&page=1&size=100,"HTTP/1.1
", 172.18.0.4," python-requests/2.27.1
"," gzip, deflate, br
"," */*
"," keep-alive
",,,," HTTP/1.1 200 OK
"," Express
",,,," Tue, 14 Feb 2023 15"," 217
"," istio-envoy
", front-end.sock-shop.svc.cluster.local,,"{""id"":""6d62d909-f957-430e-8689-b5129c0bb75e"",""name"":""Weave special"",""description"":""Limited issue Weave socks."",""imageUrl"":","<RequestsCookieJar[<Cookie logged_in=kGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K for 172.18.0.4/>, <Cookie md.sid=s%3AkGlgxzjeZKjcdfIr7Edd7LLaTNMe9x-K.DNcmbOse%2BlR%2FtN%2BrI9zNY%2FxhBpnumlhtYu34w7IhB9k for 172.18.0.4/>]>",,," chunked
",,,,,,,,,
